40 0 50 0.0007878131066789142 0.0004760163070799901 0.0003127757534438187 0.0002410673843052906 0.0001811064613054975 0.0001458641228892926 0.0001150270767751133 8.810584604051232e-05 7.978473835890838e-05 6.730307683650247e-05 4.503187686515074e-05 4.723452301616355e-05 3.303969226519212e-05 3.279495380396848e-05 2.325015381624631e-05 1.443956921219507e-05 1.419483075097143e-05 1.052375383261675e-05 1.052375383261675e-05 6.363199991814779e-06 4.650030763249261e-06 5.139507685696552e-06 4.894769224472906e-06 3.181599995907389e-06 3.181599995907389e-06 1.468430767341872e-06 2.202646151012808e-06 1.957907689789163e-06 1.713169228565517e-06 4.894769224472906e-07 9.789538448945813e-07 4.894769224472906e-07 4.894769224472906e-07 0 0 0 2.447384612236453e-07 0 4.894769224472906e-07 2.447384612236453e-07 
40 0 50 0.003363930149519005 0.001646845105573909 0.0006813518760466285 0.0003695550764477044 0.0002232014766359645 0.0001676458459381971 0.0001049927998649438 8.198738450992118e-05 4.919243070595271e-05 3.744498456721774e-05 2.569753842848276e-05 1.762116920810246e-05 1.174744613873498e-05 7.83163075915665e-06 5.873723069367488e-06 2.936861534683744e-06 2.202646151012808e-06 1.223692306118227e-06 4.894769224472906e-07 4.894769224472906e-07 0 2.447384612236453e-07 0 0 0 0 0 0 4.894769224472906e-07 0 0 0 0 0 0 0 0 0 0 0 
40 0 50 0.001197015813844849 0.004117479871626609 0.004930256301350335 0.004902600855232063 0.004626535870971791 0.004355610394397216 0.004016158148680019 0.003641463564546619 0.003296627072682502 0.002963293288495897 0.002677928242709127 0.002391339504616238 0.002132161474180398 0.001855607012997679 0.001655900428639184 0.001474059751950016 0.001296624367562873 0.001148557598522568 0.001002938214094499 0.0008842400604010305 0.0007599129220994187 0.0006830650452751941 0.0005854143992469596 0.0004875190147575015 0.0004104263994720532 0.000367107691835468 0.0002985809226928473 0.0002650517535052079 0.00022491464586453 0.0001894275689871015 0.0001659326767096315 0.0001299561229097557 0.0001196771075383626 8.90847998854069e-05 7.513470759565911e-05 6.754781529772611e-05 5.212929224063645e-05 4.552135378759803e-05 3.108178457540295e-05 3.181599995907389e-05 
40 0 50 0.0007993158143564256 0.0004809110763044631 0.0003093494149866877 0.0002452279381460926 0.000179393292076932 0.0001485562459627527 0.0001164955075424552 8.786110757928868e-05 7.415575375076453e-05 6.363199991814778e-05 4.503187686515074e-05 4.47871384039271e-05 3.279495380396848e-05 3.13265230366266e-05 2.227119997135172e-05 1.517378459586601e-05 1.492904613464236e-05 1.076849229384039e-05 1.003427691016946e-05 6.852676914262069e-06 4.650030763249261e-06 6.363199991814779e-06 4.650030763249261e-06 3.67107691835468e-06 2.936861534683744e-06 7.34215383670936e-07 1.713169228565517e-06 1.713169228565517e-06 1.713169228565517e-06 4.894769224472906e-07 9.789538448945813e-07 4.894769224472906e-07 2.447384612236453e-07 0 0 2.447384612236453e-07 2.447384612236453e-07 0 4.894769224472906e-07 0 
40 0 50 0.003382530272572002 0.001630447628671925 0.0006722965529813537 0.0003710235072150463 0.0002288304612441084 0.0001656879382484079 0.0001045033229424966 8.419003066093399e-05 4.894769224472907e-05 3.720024610599409e-05 2.545279996725912e-05 1.664221536320788e-05 1.02790153713931e-05 7.83163075915665e-06 5.628984608143842e-06 2.692123073460098e-06 1.713169228565517e-06 1.223692306118227e-06 4.894769224472906e-07 7.34215383670936e-07 4.894769224472906e-07 2.447384612236453e-07 0 0 0 0 0 0 4.894769224472906e-07 0 0 0 0 0 0 0 0 0 0 0 
40 0 50 0.001202889536914217 0.004107200856255216 0.004930256301350335 0.004889874455248433 0.004652967624783945 0.004364176240540044 0.00398458688718217 0.003603039626134506 0.003278761165013177 0.002978956550014211 0.002653209658125539 0.002387178950775436 0.002133385166486516 0.001862704428373165 0.001641705597888213 0.001478954521174489 0.001307637598317937 0.001156633967742948 0.001000246091021038 0.0008847295373234778 0.0007579550144096296 0.000672786029903801 0.0005785617223326976 0.0004902111378309615 0.0004096921840883823 0.0003666182149130207 0.0003002940919214128 0.0002652964919664315 0.0002310331073951212 0.0001908959997544434 0.000171806399778999 0.0001309350767546502 0.0001209007998444808 9.030849219152513e-05 7.146363067730444e-05 6.950572298751527e-05 5.23740307018601e-05 4.42976614814798e-05 3.181599995907389e-05 2.887913842439015e-05 
40 0 50 0.0007951552605156237 0.0004777294763085557 0.0003220758149703173 0.0002513463996766837 0.0001833091074565103 0.0001473325536566345 0.0001226139690730463 8.786110757928868e-05 7.660313836300099e-05 6.118461530591133e-05 4.503187686515074e-05 4.258449225291428e-05 3.40186461100867e-05 3.157126149785025e-05 2.227119997135172e-05 1.688695382443153e-05 1.492904613464236e-05 1.125796921628768e-05 9.789538448945813e-06 8.321107681603941e-06 4.650030763249261e-06 6.607938453038423e-06 4.894769224472906e-06 3.181599995907389e-06 2.936861534683744e-06 7.34215383670936e-07 1.468430767341872e-06 1.223692306118227e-06 1.713169228565517e-06 4.894769224472906e-07 9.789538448945813e-07 4.894769224472906e-07 4.894769224472906e-07 0 0 2.447384612236453e-07 2.447384612236453e-07 0 4.894769224472906e-07 0 
40 0 50 0.003397459318706644 0.001608421167161797 0.000668625476062999 0.0003813025225864394 0.0002258935997094246 0.0001656879382484079 0.0001008322460241419 8.051895374257931e-05 4.870295378350542e-05 3.499759995498128e-05 2.520806150603547e-05 1.517378459586601e-05 9.544799987722168e-06 7.342153836709359e-06 5.384246146920197e-06 2.692123073460098e-06 2.202646151012808e-06 9.789538448945813e-07 4.894769224472906e-07 1.223692306118227e-06 4.894769224472906e-07 0 0 0 0 0 0 0 2.447384612236453e-07 0 0 0 0 0 0 0 0 0 0 0 
40 0 50 0.001206560613832571 0.004107200856255216 0.004904069285999405 0.004859037409134254 0.004648807070943142 0.004350715625172743 0.003949344548765965 0.003602060672289612 0.003300787626523304 0.002973327565406067 0.002634364796611318 0.002383507873857082 0.002137056243404871 0.001856830705303797 0.001627510767137241 0.00147503870579491 0.001302008613709793 0.001154920798514382 0.001013706706388339 0.0008722478758010719 0.0007542839374912748 0.0006732755068262483 0.0005746459069531192 0.0004875190147575015 0.0004143422148516315 0.0003639260918395606 0.0002929519380847035 0.0002586885535133931 0.0002305436304726739 0.0001948118151340217 0.0001656879382484079 0.0001302008613709793 0.0001135586460077714 8.981901526907783e-05 7.121889221608078e-05 6.999519990996256e-05 5.139507685696552e-05 4.136079994679606e-05 3.034756919173202e-05 2.887913842439015e-05 
40 0 50 0.0008007842451237674 0.0004755268301575428 0.000320852122664199 0.0002493884919868946 0.0001884486151422069 0.0001505141536525419 0.0001206560613832571 8.63926768119468e-05 7.268732298342266e-05 6.04503999222404e-05 4.42976614814798e-05 4.136079994679606e-05 2.961335380806108e-05 3.475286149375763e-05 2.178172304890443e-05 1.83553845917734e-05 1.419483075097143e-05 1.223692306118227e-05 1.174744613873498e-05 8.076369220380295e-06 4.894769224472906e-06 5.873723069367488e-06 4.894769224472906e-06 2.447384612236453e-06 2.447384612236453e-06 7.34215383670936e-07 1.223692306118227e-06 1.468430767341872e-06 1.957907689789163e-06 7.34215383670936e-07 4.894769224472906e-07 2.447384612236453e-07 4.894769224472906e-07 2.447384612236453e-07 2.447384612236453e-07 2.447384612236453e-07 0 0 0 0 
