8.719229086943711235e-05 2.077243516816593782e+01 4.500000000000000000e+01 6.446689523151871715e-01 3.850541223749111008e-01 2.706587623885290950e-01 2.062907680446066927e-01 1.527194539299465414e-01 1.171975518016103446e-01 8.835145958602411143e-02 6.552183803254586769e-02 5.076912229943177091e-02 4.293946869805836258e-02 3.156586662448436498e-02 2.282962155347824373e-02 1.887358604962642225e-02 1.475271573311410199e-02 1.326920241916966677e-02 7.582401382382667095e-03 7.499983976052420308e-03 5.027461786145028845e-03 4.285705129172811233e-03 2.967026627888869582e-03 2.719774408898130522e-03 1.978017751925913344e-03 1.895600345595666774e-03 1.565930720274681144e-03 1.153843688623449161e-03 6.593392506419709339e-04 1.071426282293202808e-03 4.120870316512318743e-04 4.120870316512318743e-04 1.648348126604927335e-04 2.472522189907391680e-04 8.241740633024636673e-05 1.648348126604927335e-04 4.120870316512318743e-04 8.241740633024636673e-05 8.241740633024636673e-05 2.472522189907391680e-04 8.241740633024636673e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.241740633024636673e-05
1.467474013203314822e-04 2.179583728295319389e+01 4.500000000000000000e+01 5.735855891367352966e-01 3.575816502032915789e-01 2.691655301217265039e-01 2.014544508187557925e-01 1.712362831959424181e-01 1.161161070691439784e-01 9.597066198726839081e-02 6.435350512265809730e-02 4.896462346289204293e-02 3.973129446703239920e-02 2.909897622937583639e-02 2.686059344250077419e-02 1.482928596304730270e-02 1.398989241796915438e-02 7.834339754062724648e-03 8.114137602422109158e-03 6.155552663906427129e-03 3.077776331953213564e-03 3.077776331953213564e-03 2.797978483593830355e-03 2.238382786875064371e-03 1.958584938515681162e-03 1.119191393437532185e-03 8.393935450781491933e-04 1.119191393437532185e-03 5.595956967187660927e-04 5.595956967187660927e-04 2.797978483593830464e-04 5.595956967187660927e-04 2.797978483593830464e-04 5.595956967187660927e-04 0.000000000000000000e+00 2.797978483593830464e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.797978483593830464e-04
1.133368533547842736e-05 2.108427518820449365e+01 4.500000000000000000e+01 7.666150693541458061e-01 4.208319777967540198e-01 2.611721915754112167e-01 1.715476951986522336e-01 1.250297905048327052e-01 8.921100389059166691e-02 6.776108117066377556e-02 5.251354574324515467e-02 3.969527867205932536e-02 2.982314556481540854e-02 2.387919107616068640e-02 1.933077372832055565e-02 1.509247574510589121e-02 1.023393903264029590e-02 9.510327181847546413e-03 7.236118507927481042e-03 4.961909834007415671e-03 3.514686132421919722e-03 3.411313010880098924e-03 2.584328038545529067e-03 2.377581795461886603e-03 1.188790897730943302e-03 1.188790897730943302e-03 9.820446546473010543e-04 7.236118507927480825e-04 7.236118507927480825e-04 5.685521684800164512e-04 5.685521684800164512e-04 3.618059253963740412e-04 4.134924861672846573e-04 1.550596823127317397e-04 1.033731215418211643e-04 1.550596823127317397e-04 0.000000000000000000e+00 2.067462430836423286e-04 1.033731215418211643e-04 1.550596823127317397e-04 5.168656077091058216e-05 1.033731215418211643e-04 5.168656077091058216e-05 0.000000000000000000e+00 5.168656077091058216e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.033731215418211643e-04
3.246380324616510204e-05 1.759585281119658973e+01 4.500000000000000000e+01 7.249800855050458903e-01 4.421029150863257651e-01 3.074111834645761321e-01 2.355265252402179710e-01 1.737008123646607560e-01 1.305209494039541174e-01 1.116297593586449699e-01 8.611438579095469226e-02 6.084435235372297190e-02 5.569220961409319937e-02 4.342520309116518901e-02 3.238489722052996511e-02 3.312091761190565087e-02 2.772343474181732104e-02 1.840050978439202942e-02 1.104030587063521696e-02 1.226700652292801903e-02 9.813605218342414879e-03 8.096224305132491278e-03 6.869523652839690069e-03 4.416122348254086782e-03 2.944081565502724377e-03 2.944081565502724377e-03 2.944081565502724377e-03 1.472040782751362189e-03 2.944081565502724377e-03 9.813605218342413145e-04 1.226700652292801860e-03 1.717380913209922517e-03 9.813605218342413145e-04 4.906802609171206572e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.453401304585603286e-04 2.453401304585603286e-04 4.906802609171206572e-04 2.453401304585603286e-04 2.453401304585603286e-04 4.906802609171206572e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.453401304585603286e-04 0.000000000000000000e+00 2.453401304585603286e-04 2.453401304585603286e-04
