40 0 25 16092 10750 6650 4441 3222 2226 1664 1176 934 700 547 428 325 265 223 157 128 100 73 61 53 49 34 34 25 25 10 13 10 6 9 10 4 1 3 5 0 0 4 0 
40 0 45 181795 105574 53597 32094 21385 14854 10832 7990 6057 4480 3447 2629 1938 1491 1170 917 676 529 407 313 247 218 167 120 98 70 44 57 31 29 33 17 14 11 14 5 8 6 2 8 
40 0 50 48 229 592 1046 1320 1538 1722 1762 1812 1810 1747 1701 1607 1479 1395 1200 1081 1017 883 836 727 659 523 466 419 380 292 290 234 204 172 153 107 111 96 73 64 43 31 35 
40 0 25 16007 10883 6618 4407 3160 2195 1659 1166 926 710 544 431 315 277 212 161 133 102 81 69 50 47 35 34 25 24 14 11 9 5 8 10 2 1 3 4 0 1 3 1 
40 0 45 181665 105475 53685 31975 21395 14871 10748 7972 6071 4503 3434 2600 1939 1438 1213 900 673 507 399 331 255 209 154 116 94 66 52 58 31 30 31 19 12 14 13 6 7 6 1 7 
40 0 50 50 234 593 1023 1332 1507 1734 1766 1827 1803 1777 1650 1604 1485 1396 1157 1086 1000 875 833 740 655 527 455 407 361 292 279 242 205 183 157 107 102 104 74 65 46 32 36 
40 0 25 15981 10834 6678 4400 3116 2239 1638 1171 942 707 541 429 311 273 202 160 128 110 82 63 49 47 38 36 30 26 12 10 8 6 7 8 1 1 3 5 0 3 3 1 
40 0 45 181146 105326 53441 32096 21193 14869 10727 7867 6049 4467 3452 2591 1933 1428 1183 909 693 505 399 327 268 209 157 106 86 72 55 53 27 32 26 18 11 14 11 8 6 5 2 5 
40 0 50 38 250 612 1005 1314 1484 1700 1805 1865 1834 1792 1614 1626 1450 1391 1152 1093 1001 889 820 743 657 528 454 403 359 293 299 242 195 169 158 105 108 101 76 66 48 31 36 
40 0 25 15903 10795 6705 4422 3074 2217 1650 1179 973 689 523 419 309 264 204 148 131 103 90 62 38 46 38 41 33 25 13 9 7 7 8 7 2 2 2 3 0 4 3 1 
40 0 45 180783 104820 53444 32019 20978 14859 10722 7852 5933 4435 3389 2587 1903 1374 1195 895 680 499 404 339 248 207 158 104 79 75 56 50 29 28 24 16 11 13 10 8 6 4 2 4 
40 0 50 48 251 599 1018 1380 1514 1708 1815 1847 1860 1750 1629 1613 1436 1350 1174 1095 1000 888 804 726 672 543 444 421 342 299 283 257 199 166 144 103 101 90 72 56 45 34 36 
