140431 140374 140159 139837 139749 139347 138410 137805 137097 136406 135820 134531 133036 132048 130828 129416 127942 126522 125149 123675 122271 120377 118927 117171 115462 113596 111764 110132 108626 107332 105992 104460 102772 101018 99153 97489 95517 93723 92457 90867 89346 
852388 852052 851098 848332 844988 840068 834861 828563 820891 812699 802830 792413 781586 769692 757145 743550 729697 715514 700681 686589 672032 657162 641971 627540 612694 598448 583288 568895 554349 540396 526188 512929 499765 485706 472447 459617 446593 434013 422323 410351 399393 
30104 30168 30191 30005 30055 29905 29744 29559 29345 28997 28745 28292 27951 27439 26839 26361 26030 25483 24945 24575 23975 23381 22871 22315 21808 21293 20816 20345 19768 19233 18746 18305 17797 17305 16887 16405 15927 15371 14930 14476 14006 
