0.000870045 0.000872248 0.000864906 0.000846306 0.000841166 0.000837984 0.000839208 0.000839698 0.000838474 0.000838229 0.00083774 0.000831132 0.000824524 0.000814979 0.000814245 0.000816692 0.000807147 0.000786345 0.0007768 0.000775576 0.00077215 0.000758444 0.00074841 0.000742536 0.000737886 0.0007303 0.000722223 0.000709986 0.000704113 0.000684289 0.000663486 0.000661283 0.000654431 0.000649291 0.000642928 0.000642928 0.000638767 0.000627509 0.000612825 0.000600343 0.000584435 
0.00875185 0.00877241 0.00874132 0.00869605 0.00864783 0.00862238 0.00856683 0.00849903 0.00839991 0.00831523 0.00825527 0.008175 0.00809252 0.00795082 0.00788205 0.00775307 0.0076263 0.00745131 0.00733285 0.00715933 0.00703183 0.00686247 0.00672346 0.00660549 0.006477 0.00631988 0.00619188 0.00607588 0.00594201 0.00580862 0.00567818 0.00555263 0.00543173 0.00527583 0.0051772 0.00508053 0.00495962 0.00485708 0.00475967 0.00463608 0.00456633 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.000403286 0.000405294 0.000402283 0.000413123 0.000399071 0.000390841 0.00039064 0.000385822 0.000378595 0.000384618 0.0003798 0.000380201 0.000376187 0.000376789 0.000367555 0.000357317 0.000358521 0.000346076 0.000332425 0.000334031 0.00033925 0.000335637 0.000338447 0.000335637 0.000330217 0.000327407 0.000324596 0.000321385 0.000313556 0.000311749 0.000308136 0.00030934 0.00030653 0.000305125 0.000296292 0.000294485 0.000290872 0.000281839 0.000276218 0.00027662 0.000272404 
0.00478664 0.00477962 0.00477359 0.00477038 0.00474148 0.00473766 0.00471458 0.00465797 0.00462163 0.00460658 0.00453893 0.00449537 0.00445683 0.00442471 0.00435485 0.00429583 0.00419968 0.00415451 0.00407783 0.00403246 0.00395377 0.00388994 0.00382028 0.00374219 0.0036635 0.00358542 0.00351757 0.00347019 0.00343687 0.00338468 0.00329033 0.00322268 0.00314539 0.00307574 0.00300307 0.00295048 0.00289768 0.00285091 0.00279671 0.00271621 0.00264415 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.000267928 0.00026462 0.000269765 0.000277483 0.000277667 0.000275278 0.000271235 0.000266825 0.000258923 0.000250654 0.000241466 0.000242752 0.000243855 0.000244038 0.000253778 0.000252675 0.000252308 0.000246427 0.00023926 0.00023926 0.000236137 0.000231359 0.000227132 0.000227132 0.000225294 0.000219598 0.000214452 0.000216474 0.000213166 0.000208021 0.000202691 0.000201038 0.000201038 0.00020361 0.000198281 0.000192217 0.000194973 0.000192401 0.000192033 0.000186153 0.000181926 
0.00377524 0.00377708 0.00376624 0.00372857 0.00373941 0.00372379 0.00373776 0.00372691 0.0036999 0.00366296 0.00360894 0.00359387 0.00354352 0.00349629 0.00344943 0.003409 0.00333844 0.00329874 0.00325721 0.00318481 0.00313225 0.00310524 0.00305379 0.00301005 0.00295658 0.00290475 0.00286194 0.00281306 0.00275627 0.00269912 0.00264344 0.00259199 0.00254053 0.0024742 0.00242495 0.0023814 0.00233454 0.00228731 0.00223806 0.00218183 0.00213662 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.000248183 0.000244177 0.000247542 0.000248503 0.000247862 0.000248984 0.000252509 0.000261962 0.000261321 0.000261481 0.000261321 0.000258597 0.00025331 0.000256675 0.000251227 0.000248183 0.000243376 0.000238249 0.000239371 0.00023857 0.000237128 0.000233923 0.00023184 0.000227995 0.000223349 0.000215177 0.000211492 0.000207807 0.000205884 0.000201238 0.00019515 0.000196271 0.000191304 0.00018794 0.000190663 0.000187299 0.000186498 0.000187299 0.00018105 0.000181691 0.000177846 
0.00356124 0.00355547 0.00355035 0.00354394 0.00353929 0.00351269 0.00349827 0.00346463 0.00345293 0.00342057 0.00339269 0.00334815 0.00330857 0.00326884 0.00323471 0.00319722 0.00313986 0.0030982 0.00304757 0.00300752 0.00294839 0.00290001 0.00285963 0.0028082 0.0027502 0.00268964 0.00265006 0.00259847 0.00255329 0.00250891 0.00246517 0.00240989 0.00236743 0.00231424 0.00227594 0.0022266 0.00220465 0.00216812 0.00213158 0.00209618 0.0020534 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.000524676 0.00053015 0.000532455 0.00053404 0.000540235 0.000542972 0.000538794 0.000545709 0.000540091 0.000538794 0.00053476 0.000535481 0.000526981 0.000517905 0.000516897 0.000511134 0.000501482 0.000491397 0.000487364 0.000476415 0.000466331 0.000462873 0.000458551 0.000455958 0.000454373 0.000452933 0.000446882 0.000443857 0.000439823 0.000431179 0.000433916 0.000428442 0.000429018 0.000432044 0.000427434 0.000420375 0.000417926 0.000415188 0.000409714 0.000402655 0.000386232 
0.00614744 0.00612612 0.00611776 0.00612352 0.00607281 0.00604011 0.00603032 0.00597816 0.00594013 0.00588035 0.00578959 0.00570185 0.00564322 0.00555779 0.0054921 0.00543145 0.00536331 0.00527111 0.00518524 0.005088 0.00499134 0.00490475 0.00479455 0.00469125 0.0045979 0.00449691 0.00439794 0.00429667 0.00419064 0.00409714 0.00399514 0.0039136 0.00381751 0.00372748 0.00364219 0.00358197 0.00349755 0.00344684 0.00338446 0.0033156 0.00326547 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.000771841 0.000771707 0.000757812 0.000758213 0.000753269 0.000753403 0.000750464 0.0007518 0.000756342 0.000754338 0.000752468 0.000746055 0.000751933 0.000741379 0.00073884 0.00072922 0.000722406 0.000716661 0.000710516 0.000697556 0.000689539 0.00067511 0.000665891 0.00066215 0.000659478 0.000655737 0.000653065 0.000639705 0.000642777 0.000635028 0.000624741 0.000614319 0.00060991 0.000605902 0.000594813 0.000589335 0.000583857 0.000573837 0.000574906 0.00056248 0.000556468 
0.008306 0.0082885 0.00828837 0.00826312 0.00822691 0.00818883 0.00813633 0.008044 0.00796344 0.00789958 0.00780178 0.0076997 0.00762395 0.00754231 0.00741178 0.00727657 0.00716929 0.00704971 0.00691691 0.00676767 0.00664248 0.00650193 0.00638315 0.00625716 0.00610218 0.00597271 0.00587705 0.00572608 0.00558058 0.00545806 0.00532994 0.00520969 0.00507889 0.00495277 0.00482918 0.00472537 0.00459564 0.00450639 0.00438013 0.00428714 0.00418787 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.000957364 0.000957153 0.000964954 0.000964743 0.000958734 0.000958418 0.000954412 0.000945347 0.000939022 0.000939022 0.000933014 0.000931643 0.000930062 0.000941236 0.000931116 0.000921524 0.000912142 0.000906871 0.000885156 0.000875458 0.000859013 0.000841409 0.000837825 0.000829076 0.000815161 0.000806623 0.000803882 0.000796398 0.000788703 0.000778267 0.000764668 0.000750648 0.000746643 0.000740002 0.000723136 0.000716284 0.000704794 0.000699418 0.00068466 0.000680759 0.000673486 
0.00961328 0.00961454 0.009604 0.00956552 0.00952599 0.00946686 0.00939149 0.00932212 0.00921745 0.00911193 0.00901021 0.00888698 0.00873655 0.00861765 0.00847439 0.00834178 0.00821528 0.00807298 0.00791159 0.00777413 0.00763129 0.00749405 0.00731801 0.00716347 0.00698037 0.00683985 0.00668331 0.00654659 0.00637867 0.00624416 0.00607149 0.00595902 0.00582799 0.0056783 0.00550932 0.00535827 0.00521459 0.00509083 0.00495179 0.00483721 0.0047339 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
