40 0 50 0.0005048954455043803 0.0001837985843789576 8.835058450173596e-05 4.16055384080197e-05 2.276067689379901e-05 1.29711384448532e-05 5.384246146920197e-06 5.139507685696552e-06 1.957907689789163e-06 1.223692306118227e-06 1.223692306118227e-06 4.894769224472906e-07 2.447384612236453e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
40 0 50 0.003628737164562989 0.001872249228360887 0.0008979454142295547 0.0005592273838960296 0.0004047974148639094 0.0002990703996152946 0.0002325015381624631 0.000168380061321868 0.0001346061536730049 0.0001093980921669695 8.85953229629596e-05 6.53451691467133e-05 5.163981531818916e-05 4.380818455903251e-05 3.206073842029754e-05 2.936861534683744e-05 2.545279996725912e-05 1.737643074687882e-05 1.737643074687882e-05 1.101323075506404e-05 1.003427691016946e-05 1.150270767751133e-05 6.852676914262069e-06 7.586892297933005e-06 5.139507685696552e-06 4.160553840801971e-06 3.426338457131034e-06 1.957907689789163e-06 2.692123073460098e-06 2.202646151012808e-06 9.789538448945813e-07 4.894769224472906e-07 1.957907689789163e-06 0 2.447384612236453e-07 1.223692306118227e-06 9.789538448945813e-07 2.447384612236453e-07 2.447384612236453e-07 2.447384612236453e-07 
40 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
40 0 50 0.0005063638762717222 0.0001872249228360887 8.761636911806502e-05 4.111606148557242e-05 2.300541535502266e-05 1.174744613873498e-05 5.384246146920197e-06 4.894769224472906e-06 1.468430767341872e-06 1.223692306118227e-06 1.223692306118227e-06 4.894769224472906e-07 4.894769224472906e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
40 0 50 0.003641218826085395 0.001871759751438439 0.0008999033219193438 0.0005611852915858187 0.0004040631994802384 0.0003002940919214128 0.0002329910150849103 0.0001700932305504335 0.000137298276746465 0.0001076849229384039 8.614793835072315e-05 6.803729222017341e-05 5.163981531818916e-05 4.356344609780887e-05 3.303969226519212e-05 2.912387688561379e-05 2.618701535093005e-05 1.860012305299704e-05 1.884486151422069e-05 1.101323075506404e-05 9.789538448945813e-06 1.125796921628768e-05 6.852676914262069e-06 6.607938453038423e-06 5.628984608143842e-06 3.67107691835468e-06 3.426338457131034e-06 1.468430767341872e-06 2.692123073460098e-06 1.957907689789163e-06 7.34215383670936e-07 4.894769224472906e-07 1.957907689789163e-06 0 2.447384612236453e-07 9.789538448945813e-07 7.34215383670936e-07 2.447384612236453e-07 2.447384612236453e-07 2.447384612236453e-07 
40 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
40 0 50 0.0005034270147370384 0.0001862459689911941 8.786110757928868e-05 3.817919995088867e-05 2.202646151012808e-05 1.223692306118227e-05 5.139507685696552e-06 4.160553840801971e-06 1.957907689789163e-06 1.468430767341872e-06 1.223692306118227e-06 4.894769224472906e-07 4.894769224472906e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
40 0 50 0.00360597648766919 0.001891338828336331 0.0008940295988499764 0.0005685274454225281 0.0004038184610190148 0.0002887913842439015 0.0002320120612400158 0.0001666668920933025 0.0001324035075219921 0.0001113559998567586 8.565846142827586e-05 6.730307683650247e-05 5.212929224063645e-05 3.915815379578325e-05 3.450812303253399e-05 2.814492304071921e-05 2.59422768897064e-05 2.031329228156256e-05 1.762116920810246e-05 1.150270767751133e-05 1.076849229384039e-05 1.29711384448532e-05 7.83163075915665e-06 5.628984608143842e-06 5.628984608143842e-06 3.67107691835468e-06 3.67107691835468e-06 2.447384612236453e-06 3.426338457131034e-06 1.468430767341872e-06 9.789538448945813e-07 2.447384612236453e-07 2.202646151012808e-06 0 2.447384612236453e-07 7.34215383670936e-07 7.34215383670936e-07 4.894769224472906e-07 2.447384612236453e-07 2.447384612236453e-07 
40 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
40 0 50 0.0004899663993697379 0.0001862459689911941 8.419003066093399e-05 3.89134153345596e-05 2.178172304890443e-05 1.174744613873498e-05 3.915815379578325e-06 3.67107691835468e-06 2.447384612236453e-06 1.468430767341872e-06 9.789538448945813e-07 4.894769224472906e-07 4.894769224472906e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
